scan_time_kst,symbol,direction,live_pattern,stage,final_result,reject_tier,failed_conditions,freshness_score,rule_pass,entry_score
2026-06-04 10:00:00,BSBUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-04 10:00:00,XPLUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.9733,False,
2026-06-04 10:00:00,ICPUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.8686,False,
2026-06-04 10:00:00,POWERUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.8001,False,
2026-06-04 12:00:00,AIAUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-04 12:00:00,WLDUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-04 12:00:00,SIRENUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-04 12:00:00,SPORTFUNUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-04 12:00:00,ENAUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7557,False,
2026-06-04 12:00:00,STARUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-04 12:00:00,BANUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7608,False,
2026-06-04 12:00:00,BEATUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6568,False,
2026-06-04 12:00:00,HEIUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-04 12:00:00,MYXUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-04 14:00:00,HEIUSDT,long,UNLABELED,rule,Pattern_Reject,pass,0,0.8145,True,
2026-06-04 14:00:00,EPICUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-04 14:00:00,UBUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9751,False,
2026-06-04 14:00:00,SIRENUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.8128,False,
2026-06-04 14:00:00,APRUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.3769,False,
2026-06-04 14:00:00,MAGMAUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.6895,False,
2026-06-04 14:00:00,USELESSUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-04 14:00:00,STOUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
