direction,engine,scan_time_kst,symbol,rank_metric,return_30m,return_1h,return_2h,return_4h,label_trap,label_big_winner,feat_5m_volume_ma_ratio,feat_5m_seq_volume_energy_6,feat_5m_seq_return_sum_6,feat_5m_seq_body_energy_6,feat_5m_seq_positive_count_6,feat_5m_first_abnormal_candle_6,feat_5m_compression,feat_5m_release,feat_5m_body_position,feat_5m_range_energy,feat_5m_momentum,feat_15m_current_volume_ratio,feat_15m_current_return_pct,feat_15m_current_body_pct,feat_15m_current_close_position,feat_15m_current_range_pct,feat_15m_current_compression,feat_15m_current_ma20_distance_pct,feat_15m_previous_volume_ratio,feat_15m_previous_return_pct,feat_15m_previous_body_pct,feat_15m_previous_close_position,feat_15m_previous_range_pct,feat_15m_previous_compression,feat_15m_previous_ma20_distance_pct,feat_30m_current_volume_ratio,feat_30m_current_return_pct,feat_30m_current_body_pct,feat_30m_current_close_position,feat_30m_current_range_pct,feat_30m_current_compression,feat_30m_current_ma20_distance_pct,feat_30m_previous_volume_ratio,feat_30m_previous_return_pct,feat_30m_previous_body_pct,feat_30m_previous_close_position,feat_30m_previous_range_pct,feat_30m_previous_compression,feat_30m_previous_ma20_distance_pct,feat_1h_current_volume_ratio,feat_1h_current_return_pct,feat_1h_current_body_pct,feat_1h_current_close_position,feat_1h_current_range_pct,feat_1h_current_compression,feat_1h_current_ma20_distance_pct,feat_1h_previous_volume_ratio,feat_1h_previous_return_pct,feat_1h_previous_body_pct,feat_1h_previous_close_position,feat_1h_previous_range_pct,feat_1h_previous_compression,feat_1h_previous_ma20_distance_pct,feat_2h_current_volume_ratio,feat_2h_current_return_pct,feat_2h_current_body_pct,feat_2h_current_close_position,feat_2h_current_range_pct,feat_2h_current_compression,feat_2h_current_ma20_distance_pct,feat_2h_previous_volume_ratio,feat_2h_previous_return_pct,feat_2h_previous_body_pct,feat_2h_previous_close_position,feat_2h_previous_range_pct,feat_2h_previous_compression,feat_2h_previous_ma20_distance_pct,feat_h4_score,feat_price
short,SHORT_CONTINUATION,2026-06-01 08:00:00,STGUSDT,return_2h,-2.6189,3.5596,10.1958,9.7127,False,True,0.661,2.2505,-0.9204,1.7648,3.0,1.0,1.0,0.0,0.7158,7.9051,2.1969080553295313,0.3562,1.373,1.373,0.6491,2.8986,0.0,3.4308,0.4936,-4.0273,4.0273,0.2321,5.7847,0.0,2.8875,0.3559,2.6189,2.6189,0.9248,3.3816,0.0,18.7758,0.6945,-0.6067,0.6067,0.1768,7.8615,0.0,18.1189,0.6909,-3.5596,3.5596,0.2515,8.5939,0.0,29.007,1.2549,-3.105,3.105,0.4336,11.1385,0.0,36.9033,1.4488,-6.5303,6.5303,0.1771,11.8285,0.0,45.3507,2.8248,8.1312,8.1312,0.6352,16.369,0.0,61.2531,-18.5628231187361,0.3987
short,SHORT_CONTINUATION,2026-06-01 08:00:00,GRASSUSDT,return_2h,2.144,3.7372,4.7207,6.4319,False,True,1.236,3.1817,1.7549,1.2444,5.0,1.0,5.0,0.0,0.8784,2.5799,2.979998380435665,3.6864,-1.4949,1.4949,0.0592,2.9898,1.0,3.2162,3.4225,0.1378,0.1378,0.2154,1.2798,0.0,5.1685,2.5181,-2.144,2.144,0.1963,4.3076,0.0,3.7864,3.0459,2.2517,2.2517,0.6928,3.3374,0.0,6.3694,2.1781,-3.7372,3.7372,0.1288,5.8025,0.0,1.4942,2.0471,3.0389,3.0389,0.8075,5.3687,0.0,5.4913,1.7684,-0.8509,0.8509,0.1288,5.9765,0.0,0.5992,0.7763,4.3984,4.3984,0.8015,5.5403,2.0,1.6586,-1.615170655768236,0.5008
short,SHORT_CONTINUATION,2026-06-01 08:00:00,BSBUSDT,return_2h,1.144,1.5755,2.7904,5.7464,False,False,6.4962,0.4122,-3.4043,0.0526,1.0,1.0,3.0,1.0,0.5189,0.3777,-0.7795418369667281,1.1321,-1.5194,1.5194,0.5189,3.2131,4.0,-2.135,0.3717,-0.4385,0.4385,0.4268,1.4274,3.0,-0.439,0.6149,-1.144,1.144,0.6357,3.2131,0.0,1.9772,0.2718,-1.5569,1.5569,0.2184,2.7587,0.0,3.1084,0.6392,-1.5755,1.5755,0.5014,3.2131,0.0,-0.545,0.469,-0.3857,0.3857,0.2132,2.8592,0.0,0.8471,0.4956,-1.9523,1.9523,0.296,5.4211,0.0,-1.1756,0.7039,-3.3057,3.3057,0.3121,6.6598,0.0,0.2265,-1.8524879786059523,0.33316
short,SHORT_CONTINUATION,2026-06-01 08:00:00,SKYAIUSDT,return_2h,0.3898,1.5424,2.209,4.1582,False,False,1.4278,0.3025,-1.9065,0.1683,2.0,1.0,1.0,1.0,0.1058,0.1691,-0.9776769328305969,0.682,-1.0339,1.0339,0.2508,1.7571,0.0,-2.2513,1.2126,-1.239,1.239,0.4234,2.4781,10.0,-1.1538,0.8958,-0.3898,0.3898,0.4111,2.6384,0.0,1.7137,0.7549,-1.0291,1.0291,0.4096,2.5673,4.0,2.324,0.8735,-1.5424,1.5424,0.2574,3.6441,0.0,0.2984,0.7449,-2.2592,2.2592,0.2897,3.5848,1.0,1.7048,0.2675,-3.7395,3.7395,0.1855,4.9437,0.0,-1.7699,0.3706,1.1962,1.1962,0.5714,4.1476,0.0,1.8736,-4.63858162417374,0.17517
short,SHORT_CONTINUATION,2026-06-01 10:00:00,LABUSDT,return_2h,13.4261,8.6578,7.3123,6.8753,False,True,3.2785,5.9106,2.2393,2.0719,4.0,0.0,0.0,0.0,0.1591,17.1752,6.78800825078008,7.3947,-12.1142,12.1142,0.3138,35.511,0.0,-3.0839,1.3265,-0.0769,0.0769,0.301,3.0095,0.0,10.4371,5.2347,-13.4261,13.4261,0.2768,35.511,0.0,-0.4676,1.7921,4.0398,4.0398,0.6936,7.1487,0.0,15.3475,3.2313,-8.6578,8.6578,0.4111,35.511,0.0,10.4814,1.8802,8.3757,8.3757,0.851,15.3156,0.0,21.3522,2.9698,-0.9965,0.9965,0.4111,38.4895,0.0,12.5812,1.0843,2.839,2.839,0.8025,8.1793,0.0,15.3179,-2.435287113100698,8.9096
short,SHORT_CONTINUATION,2026-06-01 10:00:00,UBUSDT,return_2h,5.7159,7.4634,6.7249,8.4386,False,True,7.4494,2.075,-9.1461,0.0215,2.0,1.0,0.0,0.0,0.5522,2.0302,-2.511166565311295,5.9011,-5.6708,5.6708,0.049,9.6561,0.0,-12.6632,5.337,-7.9971,7.9971,0.052,8.4742,2.0,-8.1184,1.9527,-5.7159,5.7159,0.0736,9.9605,0.0,-10.3156,1.3552,-7.7339,7.7339,0.0447,9.8819,0.0,-4.9555,1.5511,-7.4634,7.4634,0.0447,11.4882,0.0,-5.9366,1.0045,-7.6619,7.6619,0.0447,9.8897,0.0,1.6963,1.2133,-14.5534,14.5534,0.0282,16.8124,0.0,-8.7498,0.2944,-1.5731,1.5731,0.2788,3.1974,0.0,5.9363,-1.5990046282542665,0.16734
short,SHORT_CONTINUATION,2026-06-01 10:00:00,STGUSDT,return_2h,0.0566,7.8076,-0.4526,-0.5658,True,True,0.7791,1.5081,-12.7069,0.6345,1.0,0.0,0.0,0.0,0.3735,5.5647,-2.5652057004571103,0.627,-0.1697,0.1697,0.3559,5.0071,0.0,-8.6035,0.7301,-2.2148,2.2148,0.186,7.1429,0.0,-8.9796,0.4211,-0.0566,0.0566,0.3785,5.0071,0.0,-1.1914,1.2139,-4.3596,4.3596,0.1385,17.7904,0.0,-0.1907,0.7488,-7.8076,7.8076,0.0471,11.4003,0.0,6.9419,1.3628,-6.832,6.832,0.1385,17.3305,0.0,17.8119,1.5213,-14.0332,14.0332,0.0221,22.6326,0.0,21.9891,1.4488,-6.5303,6.5303,0.1771,11.8285,0.0,45.3507,-7.4967517023796,0.3529
short,SHORT_CONTINUATION,2026-06-01 10:00:00,PUNDIXUSDT,return_2h,3.8988,3.762,2.394,3.762,False,True,4.4677,1.0335,-2.4517,0.7744,4.0,1.0,10.0,1.0,0.0563,0.9348,1.2843780538880416,6.4506,-4.3776,4.3776,0.1522,6.2927,3.0,-2.3743,1.4483,1.2465,1.2465,0.9524,1.4543,2.0,2.0095,4.305,-3.8988,3.8988,0.2283,6.2927,1.0,-1.5037,1.6941,1.4573,1.4573,0.963,1.8737,0.0,2.4061,0.9567,-3.762,3.762,0.25,6.2927,0.0,-2.8751,0.7018,2.1663,2.1663,0.9818,3.8435,1.0,-0.0068,1.0132,-1.6771,1.6771,0.25,6.4291,0.0,-1.8999,0.4213,0.0699,0.0699,0.3226,2.1678,3.0,-0.007,-1.7902964531798826,0.1398
short,SHORT_CONTINUATION,2026-06-01 10:00:00,ALLOUSDT,return_2h,3.4348,4.2043,6.0651,13.7216,False,True,4.8801,10.2611,2.7756,2.4589,4.0,0.0,0.0,0.0,0.4194,13.3932,-1.043784068929146,3.3873,-2.9241,2.9241,0.1038,8.5589,0.0,0.6229,0.9259,2.9602,2.9602,0.9733,3.378,0.0,3.55,0.7855,-3.4348,3.4348,0.1197,9.2935,0.0,-0.7112,0.3736,-0.2999,0.2999,0.8605,3.8499,0.0,2.1546,0.683,-4.2043,4.2043,0.0684,9.6083,0.0,2.174,0.6258,5.0176,5.0176,0.6939,7.3318,0.0,7.3765,0.6042,0.6024,0.6024,0.0684,10.0904,0.0,4.2937,0.2169,-1.018,1.018,0.4963,3.4795,0.0,3.7008,-2.2315673613083478,0.27754
short,SHORT_CONTINUATION,2026-06-01 12:00:00,PLAYUSDT,return_2h,5.526,5.6628,9.4102,4.1654,False,True,0.5228,4.4631,-4.5711,3.1024,2.0,1.0,0.0,0.0,0.2023,28.0139,-2.1818986501438284,1.2214,-4.8875,4.8875,0.1858,7.2818,0.0,-6.9686,1.0005,2.7331,2.7331,0.4982,6.5048,0.0,-2.3155,1.4171,-5.526,5.526,0.3049,9.4482,0.0,-4.637,1.4487,-2.4542,2.4542,0.4007,10.195,0.0,0.9639,0.7936,-5.6628,5.6628,0.2904,9.4482,0.0,-0.1946,0.9457,-6.4629,6.4629,0.3299,11.8734,0.0,8.0468,1.6246,-11.7597,11.7597,0.1622,15.8194,0.0,21.9299,2.4007,7.4046,7.4046,0.4684,20.5344,0.0,41.0555,-20.73621069573073,0.12513
short,SHORT_CONTINUATION,2026-06-01 12:00:00,HUSDT,return_2h,3.0604,8.399,-1.0702,-1.9933,False,True,1.2003,0.9387,-5.3199,0.8259,3.0,1.0,0.0,0.0,0.27,5.1523,-2.3760949008371983,0.8145,0.0728,0.0728,0.9423,8.3869,0.0,19.7145,0.8115,-0.0712,0.0712,0.6169,6.6413,0.0,22.3794,1.2786,-3.0604,3.0604,0.5385,8.8583,0.0,33.4441,1.4635,-1.3212,1.3212,0.5841,6.9263,0.0,41.2288,1.4684,-8.399,8.399,0.118,10.6879,0.0,36.9161,2.004,3.5127,3.5127,0.4003,10.6026,0.0,53.0739,1.6465,-5.1482,5.1482,0.08,16.3253,0.0,47.6217,3.6773,37.5386,37.5386,0.4919,76.7545,0.0,60.8215,-20.559101143582193,0.6602
short,SHORT_CONTINUATION,2026-06-01 12:00:00,ICNTUSDT,return_2h,1.2901,2.913,2.372,2.9963,False,False,2.0923,0.1151,-1.0805,0.2084,3.0,1.0,19.0,0.0,0.2,0.0833,-0.3817427385892018,2.3332,-1.2068,1.2068,0.3673,2.0391,6.0,0.6444,0.2857,0.1667,0.1667,0.9,0.4168,5.0,1.9798,1.0264,-1.2901,1.2901,0.3265,2.0391,3.0,3.2741,0.2543,-0.4557,0.4557,0.45,0.8285,2.0,5.0239,0.6876,-2.913,2.913,0.1429,3.4956,1.0,4.748,0.2872,0.6281,0.6281,0.4688,1.34,0.0,8.3262,0.4333,-2.3032,2.3032,0.1212,4.1457,0.0,3.5899,0.6915,2.6655,2.6655,0.8302,4.5572,1.0,5.7105,-1.5655060556792229,0.2374
short,SHORT_CONTINUATION,2026-06-01 12:00:00,FFUSDT,return_2h,-1.8231,2.8858,-1.417,-0.0086,False,False,1.5966,9.0722,3.4426,3.4541,5.0,1.0,0.0,0.0,0.9029,11.9204,5.281887317328715,2.1916,0.7085,0.7085,0.3943,3.024,0.0,9.8519,2.4687,-0.5586,0.5586,0.3446,2.7928,0.0,9.8152,3.0895,1.8231,1.8231,0.8065,3.7066,0.0,13.14,5.8408,3.8406,3.8406,0.6753,5.8866,0.0,11.9344,5.2776,-2.8858,2.8858,0.1203,6.3936,0.0,9.0738,6.2017,4.5065,4.5065,0.7566,7.9021,0.0,12.9152,7.094,1.5082,1.5082,0.3364,8.8594,0.0,10.7673,7.6131,9.5785,9.5785,0.6136,16.0301,1.0,9.8486,-8.584646795681985,0.11656
short,SHORT_CONTINUATION,2026-06-01 12:00:00,COLLECTUSDT,return_2h,1.5744,2.7594,4.6555,3.6228,False,True,4.239,2.6584,0.8417,0.9014,3.0,1.0,22.0,1.0,0.5,1.2832,1.3559088719113446,3.5849,-1.3374,1.3374,0.1969,2.15,6.0,2.105,2.1935,0.545,0.545,0.5244,1.3965,5.0,3.6453,3.7136,-1.5744,1.5744,0.1008,2.1838,0.0,2.3952,2.762,1.4956,1.4956,0.7194,2.3895,0.0,4.1261,3.4022,-2.7594,2.7594,0.1268,3.6059,0.0,1.8422,1.6017,3.0366,3.0366,0.8178,3.7347,0.0,4.8612,2.6586,0.2443,0.2443,0.1195,3.9442,0.0,1.919,1.8842,1.5237,1.5237,0.4735,4.0043,3.0,1.7717,-1.8027200959166518,0.05828
short,SHORT_CONTINUATION,2026-06-01 14:00:00,HUSDT,return_2h,4.0399,6.8782,-0.9406,-5.6796,False,True,1.7796,4.7298,-0.0293,3.1045,4.0,1.0,0.0,0.0,0.0764,12.5695,4.375995887125871,0.8679,-6.4326,6.4326,0.2615,8.8929,0.0,0.1817,0.4882,3.9602,3.9602,0.8361,4.9659,0.0,8.3258,0.9716,-4.0399,4.0399,0.5305,8.8929,0.0,21.2831,0.7152,6.4923,6.4923,0.8877,7.4218,0.0,29.4902,1.0519,-6.8782,6.8782,0.2114,8.8929,0.0,33.0792,0.9571,10.3703,10.3703,0.9247,11.4694,0.0,46.5455,0.9768,2.7511,2.7511,0.2604,11.4694,0.0,46.7402,1.6465,-5.1482,5.1482,0.08,16.3253,0.0,47.6217,-1.426345917880477,0.62372
short,SHORT_CONTINUATION,2026-06-01 14:00:00,AIAUSDT,return_2h,2.4042,5.6003,6.0812,4.0023,False,True,0.5378,4.5076,-0.1516,1.7608,4.0,0.0,0.0,0.0,0.1739,8.5271,-2.6970315866043495,0.3023,-1.9799,1.9799,0.1227,2.3052,0.0,-6.8952,0.9343,2.7443,2.7443,0.9904,4.5303,0.0,-5.4485,0.4768,-2.4042,2.4042,0.0057,2.4608,0.0,-6.952,1.1981,2.0037,2.0037,0.9904,4.4976,0.0,-4.8848,0.5688,-5.6003,5.6003,0.508,11.4694,0.0,-10.796,0.4915,-2.6149,2.6149,0.6089,9.2898,0.0,-5.7984,0.7561,-8.1338,8.1338,0.3825,14.8225,0.0,0.4794,0.7898,-8.4624,8.4624,0.2761,14.0914,0.0,10.5366,-5.311392359495957,0.06931
short,SHORT_CONTINUATION,2026-06-01 14:00:00,BEATUSDT,return_2h,-0.6299,6.7932,10.0622,9.8389,False,True,4.3816,4.5517,1.8897,1.398,4.0,1.0,23.0,0.0,0.7429,2.3347,1.9051664978268692,3.2697,-0.1515,0.1515,0.7022,3.2929,4.0,3.714,1.1316,1.2187,1.2187,0.9497,1.2833,3.0,4.1629,2.6854,0.6299,0.6299,0.9395,3.2929,1.0,5.9978,1.387,1.6371,1.6371,0.9662,1.9207,0.0,5.6685,2.7703,-6.7932,6.7932,0.0807,8.3958,0.0,-1.9896,0.8759,3.1163,3.1163,0.9823,3.7083,0.0,5.0111,1.2982,-3.8809,3.8809,0.0807,8.6581,0.0,-2.013,0.6387,3.0062,3.0062,0.6942,5.2333,0.0,1.4741,-1.7489093515020036,1.2523
short,SHORT_CONTINUATION,2026-06-01 14:00:00,SPORTFUNUSDT,return_2h,2.3433,3.3538,2.0064,0.249,False,True,0.3222,1.6469,0.7521,0.7253,5.0,0.0,16.0,0.0,0.2308,1.051,-0.9550904287746276,0.6924,-0.9959,0.9959,0.1909,1.611,5.0,-2.4545,0.3151,0.4707,0.4707,0.8919,0.5443,4.0,-1.6714,1.5091,-2.3433,2.3433,0.1298,3.0463,1.0,-5.5705,0.8858,-0.19,0.19,0.7143,1.3298,0.0,-3.5249,1.3588,-3.3538,3.3538,0.1007,4.0715,0.0,-5.6996,0.7403,-1.5992,1.5992,0.3368,2.7806,0.0,-2.5386,0.825,-4.9272,4.9272,0.0724,5.5756,0.0,-3.7338,0.4601,0.6525,0.6525,0.4444,3.6538,0.0,1.5818,-8.01254912239664,0.0676
short,SHORT_CONTINUATION,2026-06-01 14:00:00,EDENUSDT,return_2h,2.0813,2.8983,1.1865,3.8903,False,True,1.0656,0.3479,-0.1934,0.2485,3.0,1.0,47.0,0.0,0.4375,0.1804,-0.4693196803971747,1.8442,-1.3422,1.3422,0.31,1.9451,19.0,-1.7968,0.8938,0.1754,0.1754,0.8696,1.3445,19.0,-0.5878,2.1676,-2.0813,2.0813,0.2302,2.7038,19.0,-2.6127,1.1185,0.0195,0.0195,0.6977,1.6732,19.0,-0.6896,2.2472,-2.8983,2.8983,0.4419,5.1935,0.0,-4.0839,0.8848,-0.925,0.925,0.4225,2.7366,1.0,-1.4624,1.2787,-3.7965,3.7965,0.3381,6.7258,0.0,-6.5195,0.8207,1.7451,1.7451,0.6975,3.1765,0.0,-3.1496,-1.3965812735661656,0.05072
short,SHORT_CONTINUATION,2026-06-01 16:00:00,VICUSDT,return_2h,-9.5897,0.2195,-9.6235,-10.5183,True,True,3.9226,67.894,25.2629,18.7888,6.0,1.0,0.0,0.0,0.9248,193.7122,25.17356415111351,8.7483,4.6598,4.6598,0.6831,11.6664,0.0,39.5338,13.0349,8.5259,8.5259,0.9299,10.1944,0.0,36.3903,14.7254,9.5897,9.5897,0.6761,19.0782,0.0,49.44,25.7931,25.1904,25.1904,0.9701,27.5592,0.0,40.3139,21.943,-0.2195,0.2195,0.1927,19.8042,0.0,39.713,39.8971,40.6941,40.6941,0.9785,43.2137,0.0,43.2132,51.2843,40.4802,40.4802,0.6515,64.5828,0.0,40.9341,1.7394,1.5934,1.5934,0.7926,3.2593,0.0,2.3595,-4.35656698651384,0.06199
short,SHORT_CONTINUATION,2026-06-01 16:00:00,ACUUSDT,return_2h,2.5344,5.356,0.4207,0.6567,False,True,0.8175,1.9028,0.6289,0.9101,4.0,1.0,1.0,0.0,0.8214,2.8486,0.25273974021668727,1.3809,0.8619,0.8619,0.5064,2.3907,0.0,3.5369,1.0405,1.5949,1.5949,0.7759,2.4184,0.0,2.6911,2.1747,-2.5344,2.5344,0.076,5.1303,0.0,1.2023,1.3459,1.2887,1.2887,0.6934,2.8476,0.0,4.3223,2.3099,-5.356,5.356,0.0587,8.0341,0.0,3.3351,1.7903,0.5987,0.5987,0.7053,2.9418,0.0,9.8791,3.9143,-4.7894,4.7894,0.0587,8.0822,0.0,7.8635,1.5178,5.2609,5.2609,0.8358,6.4891,0.0,13.9254,-1.6895861268262586,0.0983
short,SHORT_CONTINUATION,2026-06-01 16:00:00,WALUSDT,return_2h,2.6144,5.4299,6.8711,6.8711,False,True,10.6764,29.0743,6.1591,6.4139,4.0,1.0,0.0,1.0,0.1499,42.0184,3.742656125335454,6.4992,-0.7374,0.7374,0.3243,6.1505,0.0,3.9551,2.9592,5.3124,5.3124,0.8338,6.9008,0.0,4.9078,3.3397,-2.6144,2.6144,0.027,6.2008,0.0,2.3694,2.7944,8.3137,8.3137,0.8829,10.0744,4.0,5.3831,4.4333,-5.4299,5.4299,0.0294,9.1168,0.0,-0.4867,3.449,8.0782,8.0782,0.8829,10.0525,0.0,5.125,7.4042,2.2097,2.2097,0.2392,12.5702,0.0,-1.5295,1.8872,-3.3946,3.3946,0.082,4.2695,0.0,-3.8949,-2.139074243352708,0.05923
short,SHORT_CONTINUATION,2026-06-01 16:00:00,XLMUSDT,return_2h,2.191,4.8373,5.8786,1.4631,False,True,1.0512,0.9476,-1.1742,0.1478,2.0,0.0,2.0,0.0,0.101,1.0022,1.565315315315297,1.221,-1.5079,1.5079,0.1494,2.1984,0.0,-0.7552,0.9581,-1.1,1.1,0.2235,2.2961,2.0,0.6664,1.2085,-2.191,2.191,0.0916,2.8105,0.0,-0.3036,1.1988,-0.1602,0.1602,0.2235,2.3179,0.0,2.2207,1.3111,-4.8373,4.8373,0.0504,5.4755,0.0,-0.4877,1.0942,3.2805,3.2805,0.6449,5.2427,0.0,4.3938,1.2049,-1.7154,1.7154,0.0399,7.1431,0.0,2.5915,0.7078,-1.4998,1.4998,0.15,4.226,0.0,4.448,-1.7773387334735746,0.26388
short,SHORT_CONTINUATION,2026-06-01 16:00:00,HUSDT,return_2h,-0.1887,3.1045,-4.6901,-10.2571,True,True,1.3214,5.4795,3.3649,1.9618,5.0,1.0,0.0,0.0,0.6785,9.4879,2.4488264758607414,1.1441,3.531,3.531,0.9376,4.9814,0.0,7.762,0.8714,2.2288,2.2288,0.5675,4.5138,1.0,4.2199,1.1058,0.1887,0.1887,0.2537,6.8643,0.0,16.0784,0.561,2.2412,2.2412,0.6217,5.1617,0.0,18.7174,1.8735,-3.1045,3.1045,0.3101,12.1979,0.0,31.8677,0.7779,8.3911,8.3911,0.8048,10.6044,0.0,39.9073,1.2868,5.0308,5.0308,0.3619,14.2965,0.0,49.0891,0.9768,2.7511,2.7511,0.2604,11.4694,0.0,46.7402,-1.4517312014095738,0.69666
short,SHORT_CONTINUATION,2026-06-01 18:00:00,币安人生USDT,return_2h,-0.7982,4.7275,8.7758,1.5949,False,True,0.5523,2.4504,2.1305,2.959,3.0,1.0,0.0,0.0,0.6066,9.0782,-2.608330814978687,0.7524,0.5277,0.5277,0.9369,2.1682,0.0,3.1852,0.9595,3.2791,3.2791,0.9373,4.0199,0.0,2.8904,0.8938,0.7982,0.7982,0.7885,2.9194,0.0,5.0414,1.3094,0.6971,0.6971,0.9373,3.9194,0.0,4.6753,1.0776,-4.7275,4.7275,0.0582,7.6292,0.0,1.9305,0.9157,1.0396,1.0396,0.583,6.3224,0.0,7.7893,1.2856,-3.7426,3.7426,0.057,7.867,0.0,11.51,1.9436,4.2235,4.2235,0.4336,10.7771,0.0,17.0893,-18.18039925951438,0.68387
short,SHORT_CONTINUATION,2026-06-01 18:00:00,BANUSDT,return_2h,3.3423,3.2911,4.9302,4.9046,False,True,0.583,1.5964,1.582,1.3325,4.0,0.0,11.0,0.0,0.5278,1.7595,1.356073645230289,1.0516,0.9988,0.9988,0.6712,1.8696,4.0,2.4991,0.6211,1.0351,1.0351,0.9375,1.2421,3.0,1.7247,3.2433,-3.3423,3.3423,0.1677,5.9547,0.0,0.6715,0.7884,1.7327,1.7327,0.9618,2.0453,1.0,4.499,3.855,-3.2911,3.2911,0.3362,7.3889,0.0,3.5031,1.173,1.3498,1.3498,0.9706,2.6476,0.0,7.4007,2.0277,-1.9857,1.9857,0.3362,7.4886,0.0,5.6305,1.6503,-0.1038,0.1038,0.2132,4.9299,0.0,8.3332,-18.001414807039023,0.07887
short,SHORT_CONTINUATION,2026-06-01 18:00:00,PHAROSUSDT,return_2h,2.7601,2.7441,3.0153,4.5629,False,False,0.6193,0.2272,-1.399,0.1963,1.0,1.0,47.0,0.0,0.6977,0.2517,0.2472736495054536,7.8324,-1.5156,1.5156,0.4126,3.5578,2.0,-0.829,1.3056,-1.0576,1.0576,0.0238,1.326,1.0,0.6423,6.3614,-2.7601,2.7601,0.0628,3.5578,0.0,-2.6327,2.7144,-1.8017,1.8017,0.0146,2.1463,0.0,0.016,5.5146,-2.7441,2.7441,0.0673,3.5578,0.0,-1.1264,3.4014,1.5719,1.5719,0.449,3.9702,5.0,1.6237,4.4478,-1.2154,1.2154,0.0466,5.218,0.0,-1.1184,2.4768,-0.1133,0.1133,0.4241,2.5575,1.0,-0.0081,-2.216803358622514,0.6173
short,SHORT_CONTINUATION,2026-06-01 18:00:00,AIOTUSDT,return_2h,3.3311,1.1958,2.5624,-4.2877,False,False,2.11,1.8737,0.4972,1.4321,4.0,1.0,6.0,0.0,0.0119,2.3469,1.4450967450585324,1.5701,-2.4428,2.4428,0.1282,3.3311,2.0,0.7178,0.674,0.2567,0.2567,0.7765,1.4545,1.0,3.2132,1.2441,-3.3311,3.3311,0.1294,4.356,0.0,-0.1385,0.8049,1.5249,1.5249,0.8538,2.2526,0.0,3.6487,1.7651,-1.1958,1.1958,0.6196,4.356,0.0,5.0586,1.5058,4.4013,4.4013,0.9319,4.9715,0.0,6.805,2.2924,3.0649,3.0649,0.656,5.0249,0.0,6.4742,1.9147,0.4115,0.4115,0.4959,4.3299,0.0,3.6141,-1.7803436222707953,0.05711
short,SHORT_CONTINUATION,2026-06-01 18:00:00,INITUSDT,return_2h,-0.7327,1.9617,4.5379,6.5115,False,True,2.901,7.0561,2.4862,1.1815,5.0,1.0,0.0,0.0,0.7622,4.2757,2.5534529368395136,2.2286,1.0045,1.0045,0.7134,3.7934,0.0,5.0142,4.5252,2.2348,2.2348,0.534,4.7958,0.0,4.3411,3.02,0.7327,0.7327,0.4008,6.0742,0.0,6.9927,3.2098,3.7132,3.7132,0.6536,6.5441,3.0,6.8797,2.92,-1.9617,1.9617,0.1396,7.3623,0.0,8.7358,2.529,4.7142,4.7142,0.6805,7.1641,0.0,11.8335,3.6803,2.6479,2.6479,0.2975,9.4407,0.0,13.838,1.8731,-1.9898,1.9898,0.3579,4.6105,0.0,11.9371,-1.940971539525231,0.08547
short,SHORT_CONTINUATION,2026-06-01 20:00:00,HEIUSDT,return_2h,1.8924,5.3502,10.5816,8.8378,False,True,1.5667,8.2992,2.841,1.8058,4.0,1.0,0.0,0.0,0.8458,15.5134,4.625730626610524,1.1504,-2.0608,2.0608,0.089,3.23,0.0,4.5766,2.1504,2.6961,2.6961,0.656,6.0637,0.0,7.013,1.2493,-1.8924,1.8924,0.2641,3.8641,0.0,5.4161,1.9359,2.4356,2.4356,0.6936,6.7891,0.0,7.7981,0.9053,-5.3502,5.3502,0.0522,6.6482,0.0,1.6926,1.1518,8.0844,8.0844,0.8036,11.1789,0.0,7.3818,0.7504,2.2915,2.2915,0.2854,11.1789,0.0,-3.5333,0.4625,2.6255,2.6255,0.3005,9.03,0.0,-6.8278,-1.6603635997915351,0.09885
short,SHORT_CONTINUATION,2026-06-01 20:00:00,LABUSDT,return_2h,3.4324,4.2238,-4.1592,-7.4553,True,True,3.2946,11.5572,-5.5944,3.7452,2.0,1.0,0.0,0.0,0.8922,47.3791,5.687397194034769,2.7555,0.005,0.005,0.6475,17.5336,0.0,12.9979,2.297,-11.0966,11.0966,0.1138,15.5589,0.0,14.7961,2.3396,-3.4324,3.4324,0.4514,17.5336,0.0,22.1256,2.6071,-6.7654,6.7654,0.1093,16.9872,0.0,29.2143,2.5602,-4.2238,4.2238,0.4063,17.5336,0.0,31.7941,2.7892,-0.8247,0.8247,0.3398,24.3795,0.0,41.1368,3.4498,-5.0157,5.0157,0.2583,27.3502,0.0,45.6328,2.6317,28.4522,28.4522,0.8872,33.4735,0.0,58.0787,-1.7755118861123225,13.9385
